O_station_name,D_station_name,Distance,discharge coefficient,Standardized distance coefficient
CB,AW,31.86,2.7231570113387103e-06,0.2541886069889899
CB,AX,30.57,1.0623044929032925e-05,0.2438966012446146
CB,AZ,26.6,1.801378446115288e-05,0.212222754108824
CB,BA,20.6,1.5238241116033554e-05,0.1643529599489389
CB,BC,33.21,3.2295041185660053e-06,0.2649593106749641
CB,BE,40.6,2.553345951936065e-06,0.3239189404818892
CB,BI,20.47,4.854968650330648e-06,0.1633157810754747
CB,BK,30.76,2.0478889657361013e-06,0.2454124780596776
CB,BL,27.29,8.999735613884017e-06,0.2177277804372107
CB,BM,18.02,6.333654019478501e-07,0.1437689484601882
CB,BN,26.41,1.0315827132630171e-05,0.2107068772937609
CB,BO,15.94,7.487693027019453e-06,0.1271740864847614
CB,BP,28.86,8.743750947493151e-06,0.2302537099090474
CB,BQ,26.8,5.06325647880003e-05,0.2138184139141535
CB,BS,26.46,2.337417708327977e-06,0.2111057922450933
CB,BV,28.8,3.7165637860082313e-06,0.2297750119674485
CB,BW,26.42,2.4930168784955e-06,0.2107866602840274
CB,BX,24.22,1.155228371545083e-06,0.1932344024254028
CB,BY,28.12,3.7815057327298097e-06,0.2243497686293282
CB,BZ,2.95,2.2081777267068848e-05,0.0235359821286101
CB,CA,30.28,1.895925711995542e-05,0.2415828945268868
CB,CD,28.91,9.093213937839028e-07,0.2306526248603797
CB,CE,26.76,6.922473510128601e-06,0.2134992819530876
CB,CF,26.42,9.199879353359984e-07,0.2107866602840274
CB,CH,25.5,1.0444188132769448e-05,0.2034466251795117
CB,CK,28.07,6.990725469732797e-06,0.2239508536779958
CB,CM,18.9,3.544506966023722e-05,0.1507898516036381
CB,CQ,28.27,8.609310718350977e-06,0.2255465134833253
CB,CS,28.34,9.940788559526948e-06,0.2261049944151906
CB,CU,27.41,1.7809826177392028e-05,0.2186851763204085
CB,CV,28.16,5.332169125559573e-06,0.2246689005903941
CB,CX,3.38,3.5012779664577577e-07,0.0269666507100686
CB,CY,40.8,2.5700251505831097e-06,0.3255146002872187
CB,CZ,30.28,3.783489719029263e-06,0.2415828945268868
CB,DA,30.39,4.575811153480134e-06,0.2424605074198181
CB,DB,31.22,3.7871932541039104e-06,0.2490824956119355
CB,DC,45.08,2.1534065962328767e-06,0.3596617201212701
CB,DF,27.33,1.878358167691731e-06,0.2180469123982766
CB,DG,35.81,8.103573310616814e-07,0.2857028881442476
CB,DH,24.7,3.761193703661209e-06,0.1970639859581937
CB,DJ,26.86,5.346337711310053e-06,0.2142971118557523
CB,DK,28.18,5.051971652039854e-06,0.224828466570927
CB,DL,25.08,4.4074803266442665e-06,0.2000957395883197
CB,DM,37.9,2.7518837472123794e-06,0.3023775331099409
CB,DN,27.8,5.725635319082863e-06,0.221796712940801
CB,DO,24.56,7.086724173908123e-06,0.195947024094463
CB,DP,39.83,1.5429833214292389e-06,0.3177756502313706
CB,DQ,32.63,2.106193674581477e-06,0.2603318972395085
CB,DR,28.74,7.094941053998067e-06,0.2292963140258496
CB,DT,29.23,3.5065834465618805e-06,0.2332056805489069
CB,DU,22.17,2.4095867507858617e-06,0.1768788894207755
CB,DW,32.31,1.5134227723963816e-05,0.2577788415509813
CB,EA,22.88,2.073247265554958e-06,0.1825434817296952
CB,EE,22.49,1.913601835982239e-05,0.1794319451093027
CB,EG,19.36,9.221126317646793e-06,0.1544598691558959
CB,EJ,6.98,4.515562269603698e-07,0.0556885272059996
CB,EK,3.9,1.5636642559719484e-05,0.0311153662039253
CB,EL,31.5,1.241286638112035e-07,0.2513164193393968
CB,EN,75.07,3.260577415166475e-07,0.5989309079304291
CB,EO,28.84,5.421529531786321e-06,0.2300941439285144
CB,EP,27.66,2.098158665627292e-05,0.2206797510770703
CB,ET,33.42,4.710821881062558e-06,0.2666347534705601
CC,A,5.72,0.0227598122348586,0.0456358704324238
CC,B,12.01,0.0011254564654697,0.0958193713100366
CC,C,5.91,0.0202791314514674,0.0471517472474868
CC,D,12.18,0.0025617062186051,0.0971756821445667
CC,E,16.78,0.0004217595307214,0.1338758576671453
CC,F,15.7,0.0009753084557182,0.125259294718366
CC,G,23.82,1.3584844456852078e-05,0.1900430828147438
CC,H,5.07,0.0159047575802667,0.0404499760651029
CC,I,22.38,0.000432015880945,0.1785543322163714
CC,J,3.25,0.030327923076923,0.0259294718366044
CC,K,7.04,0.0011041685372344,0.0561672251475985
CC,L,9.2,0.0007216966711956,0.0734003510451571
CC,M,14.5,0.0005089775564803,0.115685335886389
CC,N,6.96,0.0047376809137187,0.0555289612254667
CC,O,3.27,0.0351179141065566,0.0260890378171373
CC,P,11.82,0.0024834375161045,0.0943034944949736
CC,Q,21.66,0.0004151186061724,0.1728099569171852
CC,R,28.3,8.178089375569678e-05,0.2257858624541247
CC,S,18.7,0.0005752386488747,0.1491941917983086
CC,T,20.79,0.0003651647374591,0.1658688367640019
CC,U,2.22,0.0679238951789627,0.0177118238391574
CC,V,49.9,1.9948620939273336e-05,0.3981171214297112
CC,W,33.16,1.3447665534179422e-05,0.2645603957236317
CC,X,15.25,1.49403386186509e-05,0.1216690601563746
CC,Y,1.34,0.1496488551876809,0.0106909206957076
CC,Z,38.63,6.166147850978594e-05,0.3082016913993937
CC,AA,23.42,7.363183582426428e-05,0.1868517632040849
CC,AB,30.63,4.492025807695592e-05,0.2443752991862134
CC,AC,20.7,0.0004835486242386,0.1651507898516036
CC,AD,8.87,0.018665983916499,0.0707675123663634
CC,AE,8.98,0.0011347512769653,0.0716451252592947
CC,AF,10.76,0.0041703610251464,0.0858464975267273
CC,AG,10.82,0.0085201892162456,0.0863251954683261
CC,AH,18.39,0.0004436980398862,0.1467209191000478
CC,AI,24.69,0.0002494308065209,0.1969842029679272
CC,AJ,5.88,0.0057802087671803,0.0469123982766874
CC,AK,7.55,0.00330275645805,0.0602361576511887
CC,AL,22.16,0.0001694677159731,0.176799106430509
CC,AM,8.65,8.780405292525644e-05,0.069012286580501
CC,AN,10.67,0.0033393825610084,0.085128450614329
CC,AO,15.97,0.0001834090017522,0.1274134354555609
CC,AP,6.23,0.0004645821685573,0.049704802936014
CC,AR,23.79,0.0002050631391637,0.1898037338439444
CC,AS,8.13,0.0022214388080227,0.0648635710866443
CC,AT,7.48,0.0155969277029297,0.0596776767193234
CC,AU,5.13,0.0003092030453814,0.0409286740067017
CC,AV,12.74,0.0007386738205727,0.1016435295994893
CC,AW,14.71,0.0007652635261786,0.117360778681985
CC,AX,15.1,0.0026083035694706,0.1204723153023775
CC,AY,5.53,0.0162386607122419,0.0441199936173607
CC,AZ,6.39,0.0186998728482003,0.0509813307802776
CC,BA,1.4,0.197644778380102,0.0111696186373065
CC,BB,0.79,0.0727270769908668,0.0063028562310515
CC,BC,13.04,0.0012548463324562,0.1040370193074836
CC,BD,26.17,1.2493791695023675e-05,0.2087920855273655
CC,BE,20.24,0.0006154784431559,0.1614807722993457
CC,BF,4.65,0.0167650689386056,0.0370990904739109
CC,BG,9.92,0.000374288251323,0.0791447263443433
CC,BH,10.7,0.0030233932821643,0.0853677995851284
CC,BI,3.31,0.0111234181186736,0.0264081697782032
CC,BJ,14.13,0.0005312314056013,0.1127333652465294
CC,BK,10.47,0.0010589070492032,0.0835327908089995
CC,BL,6.94,0.0083366201991753,0.0553693952449337
CC,BM,4.49,0.0006111437319259,0.0358225626296473
CC,BN,6.07,0.0116986463017948,0.0484282750917504
CC,BO,10.11,0.0011150503768634,0.0806606031594064
CC,BP,9.24,0.0051099732248271,0.073719483006223
CC,BQ,6.44,0.052529094562565,0.05138024573161
CC,BR,40.12,3.45008678786671e-05,0.3200893569490984
CC,BS,8.57,0.001334831664622,0.0683740226583692
CC,BT,9.61,0.0037681374462518,0.0766714536460826
CC,BU,54.9,2.7362529487294334e-06,0.4380086165629487
CC,BV,15.95,0.0007259008854079,0.1272538694750279
CC,BW,6.23,0.002685881739705,0.049704802936014
CC,BX,7.97,0.0006391041176998,0.0635870432423807
CC,BY,17.14,0.0006097416970919,0.1367480453167384
CC,BZ,20.96,2.620400266001034e-05,0.167225147598532
CC,CA,14.03,0.0052904163336989,0.1119355353438646
CC,CD,20.54,0.0001079157537149,0.16387426200734
CC,CE,6.84,0.0063473646939442,0.054571565342269
CC,CF,6.23,0.0009911600750008,0.049704802936014
CC,CH,5.23,0.0148738639230209,0.0417265039093665
CC,CI,2.5,0.0094012875,0.0199457475666187
CC,CJ,45.64,7.223419961674685e-06,0.3641295675761927
CC,CK,11.65,0.0024312373362928,0.0929471836604435
CC,CL,13.05,0.0006355785110318,0.1041168022977501
CC,CM,5.45,0.0255363353253093,0.0434817296952289
CC,CN,15.34,0.0007035696156565,0.1223871070687729
CC,CO,14.36,0.0003733072138736,0.1145683740226583
CC,CP,5.83,0.0014905077466466,0.046513483325355
CC,CQ,7.92,0.0065711558948863,0.0631881282910483
CC,CR,21.41,5.626158407035436e-05,0.1708153821605233
CC,CS,8.45,0.0066985259619761,0.0674166267751715
CC,CT,13.41,0.0003319091607485,0.1069889899473432
CC,CU,7.14,0.015723653431961,0.0569650550502632
CC,CV,13.18,0.0014581779639795,0.1051539811712142
CC,CW,45.25,8.708937456121608e-06,0.3610180309558002
CC,CY,34.8,0.0002116271319485,0.2776448061273336
CC,CZ,19.28,0.0005590650913433,0.1538216052337641
CC,DA,14.84,0.0011495657748236,0.1183979575554491
CC,DB,11.67,0.0016237295220095,0.0931067496409765
CC,DC,24.71,0.0004293589275826,0.1971437689484602
CC,DD,1.08,0.0275032552083333,0.0086165629487793
CC,DE,22.73,0.0002050780853064,0.1813467368756981
CC,DF,7.05,0.0016910310095065,0.056247008137865
CC,DG,30.71,6.600817250714954e-05,0.2450135631083453
CC,DH,10.04,0.001363717192981,0.080102122227541
CC,DI,16.0,0.0004997257690429,0.1276527844263603
CC,DJ,11.33,0.0018000340473821,0.0903941279719163
CC,DK,12.34,0.0015782823421808,0.0984522099888303
CC,DL,7.34,0.0030826588242172,0.0585607148555927
CC,DM,17.55,0.0007688230513551,0.1400191479176639
CC,DN,7.43,0.0048018410729844,0.059278761767991
CC,DO,4.28,0.0139793459035723,0.0341471198340513
CC,DP,25.63,0.0002232321626498,0.2044838040529759
CC,DQ,12.4,0.0008736977473009,0.0989309079304292
CC,DR,8.38,0.0049992679716736,0.0668581458433062
CC,DT,15.59,0.0007384510514585,0.1243816818254348
CC,DU,1.97,0.0182815761163647,0.0157172490824956
CC,DV,6.58,0.0073440838181696,0.0524972075953406
CC,DW,12.78,0.0057948821400625,0.1019626615605552
CC,DX,55.0,1.9094085743801653e-05,0.4388064464656135
CC,DY,18.43,0.000271666556509,0.1470400510611137
CC,DZ,14.16,0.0009972643064582,0.1129727142173288
CC,EA,6.93,0.0013538445681302,0.0552896122546673
CC,EB,38.59,1.7854286255040578e-05,0.3078825594383277
CC,EC,29.13,2.047336189240816e-05,0.2324078506462422
CC,ED,37.1,8.786679432363904e-05,0.2959948938886229
CC,EE,2.22,0.1176512851533966,0.0177118238391574
CC,EF,10.56,0.0007101024280894,0.0842508377213978
CC,EG,3.54,0.0165219113580867,0.0282431785543322
CC,EH,6.78,0.002503891260083,0.0540928674006701
CC,EI,16.73,0.0021562017002753,0.1334769427158129
CC,EK,22.58,2.794454110019998e-05,0.1801499920217009
CC,EL,11.3,5.778411093272769e-05,0.0901547790011169
CC,EN,76.48,1.881931119475953e-05,0.6101803095580023
CC,EO,8.56,0.0036866927515503,0.0682942396681027
CC,EP,7.52,0.0170050977203521,0.0599968086803893
CC,EQ,9.83,0.0020530042965924,0.0784266794319451
CC,ER,4.99,0.0181867266597322,0.0398117121429711
CC,ES,35.0,0.0001011396811224,0.2792404659326631
CC,ET,16.88,0.0011062080758764,0.1346736875698101
CD,A,19.82,0.0015030551196897,0.1581298867081538
CD,B,30.25,0.0001406647997632,0.2413435455560874
CD,C,22.04,0.0011561724242234,0.1758417105473113
CD,D,21.77,0.0006358117010516,0.1736875698101165
CD,E,6.12,0.0025140125948709,0.0488271900430828
CD,F,35.8,0.0001487293623794,0.2856231051539811
CD,G,29.89,6.840814744580543e-06,0.2384713579064943
CD,H,18.19,0.000979713403295,0.1451252592947183
CD,I,11.78,0.0012363765814119,0.0939843625339077
CD,J,17.3,0.0008486696292336,0.138024573161002
CD,K,27.04,5.934563576642976e-05,0.2157332056805489
CD,L,23.6,8.696166092119123e-05,0.1882878570288814
CD,M,8.02,0.0013191900755177,0.0639859581937131
CD,N,23.98,0.0003164516788733,0.1913196106590075
CD,O,21.83,0.0006247959723195,0.1741662677517153
CD,P,29.66,0.0003127284355686,0.2366363491303654
CD,Q,30.5,0.0001660010749798,0.2433381203127493
CD,R,35.81,4.049837118826301e-05,0.2857028881442476
CD,S,28.29,0.0001992906165556,0.2257060794638583
CD,T,40.42,7.659962934136314e-05,0.3224828466570927
CD,U,18.48,0.0007772237682951,0.1474389660124461
CD,V,65.81,9.093931168377962e-06,0.5250518589436732
CD,W,51.16,4.479570192539089e-06,0.408169778203287
CD,X,25.18,4.34520380977376e-06,0.2008935694909845
CD,Y,20.04,0.0005305288873351,0.1598851124940162
CD,Z,55.91,2.3340268127088403e-05,0.4460666985798627
CD,AA,7.43,0.0005800738098731,0.059278761767991
CD,AB,49.01,1.3911959553703213e-05,0.3910164352959949
CD,AC,12.0,0.0011408796296296,0.0957395883197702
CD,AD,13.76,0.0061501078848927,0.1097813946066698
CD,AE,28.78,8.759781013473085e-05,0.2296154459869156
CD,AF,25.78,0.0005760415958229,0.205680548906973
CD,AG,27.17,0.0010713859812129,0.2167703845540131
CD,AH,12.62,0.0007470569903464,0.1006861337162916
CD,AI,32.71,0.000112681509872,0.2609701611616403
CD,AJ,24.38,0.000266595152901,0.1945109302696664
CD,AK,16.19,0.0005695059046989,0.1291686612414233
CD,AL,41.7,3.79468607368302e-05,0.3326950694112015
CD,AM,23.94,9.089080726507627e-06,0.1910004786979416
CD,AN,13.24,0.0017196517997584,0.1056326791128131
CD,AO,4.67,0.0017006627263792,0.0372586564544439
CD,AP,19.78,3.654328043258451e-05,0.1578107547470879
CD,AQ,49.97,6.721396589538008e-07,0.3986756023615765
CD,AR,43.11,4.951558505146961e-05,0.3439444710387745
CD,AS,15.62,0.0004771719011543,0.1246210307962342
CD,AT,21.89,0.0014440166695848,0.1746449656933142
CD,AU,15.75,2.6009910136894267e-05,0.1256582096696984
CD,AV,9.19,0.001125594638319,0.0733205680548906
CD,AW,13.2,0.0007535463536883,0.1053135471517472
CD,AX,34.58,0.0003943515275932,0.2758895803414711
CD,AY,15.54,0.0016304966715198,0.1239827668741024
CD,AZ,19.87,0.001533437609518,0.1585288016594862
CD,BA,19.15,0.0008375781415102,0.1527844263602999
CD,BB,20.01,8.988301118472912e-05,0.1596457635232168
CD,BC,21.73,0.0003583007777824,0.1733684378490506
CD,BE,29.41,0.000231134773674,0.2346417743737035
CD,BF,16.79,0.0010196035342042,0.1339556406574118
CD,BG,12.73,0.0001802163573335,0.1015637466092229
CD,BH,27.85,0.0003538614682615,0.2221956278921334
CD,BI,17.23,0.0003254956357866,0.1374660922291367
CD,BJ,9.73,0.0008883085867233,0.0776288495292803
CD,BK,24.51,0.0001532096270361,0.1955481091431307
CD,BL,20.98,0.000723301664575,0.1673847135790649
CD,BM,17.16,3.317591822836578e-05,0.1369076112972714
CD,BN,20.77,0.0007922485897813,0.1657092707834689
CD,BO,29.03,0.0001072319499385,0.2316100207435774
CD,BP,26.19,0.0005043279588664,0.2089516515078985
CD,BQ,22.0,0.0035690099862258,0.1755225785862454
CD,BR,57.35,1.3387716259162106e-05,0.4575554491782352
CD,BS,14.68,0.0003607094398948,0.1171214297111855
CD,BT,21.62,0.000590314711855,0.1724908249561193
CD,BU,34.47,5.5035110113844345e-06,0.2750119674485399
CD,BV,36.21,0.0001116768424842,0.2888942077549066
CD,BW,19.78,0.0002112671046492,0.1578107547470879
CD,BX,13.29,0.0001822467413374,0.1060315940641455
CD,BY,37.61,0.0001004112419163,0.3000638263922132
CD,BZ,27.19,1.2346766967479832e-05,0.216929950534546
CD,CA,33.26,0.0007464181270954,0.2653582256262964
CD,CB,28.91,9.093213937839028e-07,0.2306526248603797
CD,CC,20.54,0.0001079157537149,0.16387426200734
CD,CE,18.83,0.0006640893114615,0.1502313706717727
CD,CF,19.78,7.796304513108977e-05,0.1578107547470879
CD,CG,28.49,1.12164468078824e-05,0.2273017392691877
CD,CH,22.28,0.0006498577218083,0.1777565023137067
CD,CI,22.88,8.899729077012732e-05,0.1825434817296952
CD,CJ,62.22,3.0817371801024853e-06,0.4964097654380086
CD,CK,11.97,0.0018260488080872,0.0955002393489708
CD,CL,7.79,0.0014142845215358,0.0621509494175841
CD,CM,15.67,0.0024492609550819,0.1250199457475666
CD,CN,35.25,0.0001056479385678,0.281235040689325
CD,CO,34.35,5.17300924425121e-05,0.2740545715653423
CD,CP,21.9,8.37538138626523e-05,0.1747247486835806
CD,CQ,22.65,0.0006370553923073,0.1807084729535663
CD,CR,28.51,2.5157780916096927e-05,0.2274613052497207
CD,CS,25.1,0.0006019586990682,0.2002553055688527
CD,CT,26.87,6.554852705507922e-05,0.2143768948460188
CD,CU,23.06,0.001195233495987,0.1839795755544917
CD,CV,9.76,0.0021084494395547,0.0778681985000797
CD,CW,24.71,2.315678817490771e-05,0.1971437689484602
CD,CY,14.29,0.0009951461144348,0.114009893090793
CD,CZ,3.57,0.0129288970490156,0.0284825275251316
CD,DA,10.32,0.001884793206538,0.0823360459550024
CD,DB,27.88,0.0002255751917591,0.2224349768629328
CD,DC,32.71,0.0001942792307249,0.2609701611616403
CD,DD,21.61,5.4468266165530426e-05,0.1724110419658528
CD,DE,31.37,8.53710382457577e-05,0.2502792404659326
CD,DF,22.96,0.0001264175918731,0.183181745651827
CD,DG,10.29,0.0004661740210916,0.0820966969842029
CD,DH,11.02,0.0008975321776498,0.0879208552736556
CD,DI,28.2,0.000127554260349,0.22498803255146
CD,DJ,11.0,0.0015141769972451,0.0877612892931227
CD,DK,11.04,0.0015635016551582,0.0880804212541885
CD,DL,14.88,0.0005947482789436,0.118717089516515
CD,DM,27.81,0.0002427728602889,0.2218764959310674
CD,DN,21.84,0.0004406579569697,0.1742460507419818
CD,DO,21.9,0.0004233578671559,0.1747247486835806
CD,DP,44.67,5.826980291274301e-05,0.3563906175203447
CD,DQ,25.95,0.0001581799146869,0.2070368597415031
CD,DR,21.68,0.0005922395046136,0.1729695228977182
CD,DS,33.47,4.833781733910983e-06,0.2670336684218924
CD,DT,7.48,0.0025435028167805,0.0596776767193234
CD,DU,21.45,0.0001222680453449,0.1711345141215892
CD,DV,14.93,0.0011310746570996,0.1191160044678474
CD,DW,28.64,0.0009149171382304,0.2284984841231849
CD,DX,70.58,9.193532474572838e-06,0.5631083453007818
CD,DY,26.91,0.0001010371128962,0.2146960268070847
CD,DZ,22.39,0.0003162642260845,0.1786341152066379
CD,EA,13.85,0.0002687554032156,0.1104994415190681
CD,EB,18.06,6.463653005219874e-05,0.1440880804212541
CD,EC,47.69,6.05671255009319e-06,0.3804850805808201
CD,ED,54.51,3.2273176447668624e-05,0.4348970799425562
CD,EE,21.36,0.0010076775957721,0.1704164672091909
CD,EF,28.55,7.70296782715466e-05,0.2277804372107866
CD,EG,17.29,0.000549159246383,0.1379447901707355
CD,EH,17.69,0.0002916356832379,0.1411361097813946
CD,EI,24.23,0.000815071884989,0.1933141854156694
CD,EJ,24.97,1.6760200346142246e-06,0.1992181266953885
CD,EK,28.14,1.4266523173215725e-05,0.2245093346098611
CD,EL,25.52,8.98308393359604e-06,0.2036061911600446
CD,EM,37.85,1.779923415507807e-05,0.3019786181586086
CD,EN,56.51,2.7331932706664012e-05,0.4508536779958512
CD,EO,23.6,0.0003845757923968,0.1882878570288814
CD,EP,23.85,0.0013404774775962,0.1902824317855433
CD,EQ,29.25,0.000183851267441,0.2333652465294399
CD,ER,24.47,0.0005996656428642,0.1952289771820647
CD,ES,52.71,3.535844126242917e-05,0.4205361416945907
CD,ET,12.48,0.0016046266975879,0.099569171852561
CE,A,1.47,1.782245252267574,0.0117280995691718
CE,B,11.5,0.0063483437959462,0.0917504388064464
CE,C,3.51,0.297338730396759,0.0280038295835327
CE,D,5.73,0.0598626665990684,0.0457156534226902
CE,E,13.57,0.0033352663860844,0.1082655177916068
CE,F,17.77,0.0039373846349174,0.1417743737035264
CE,G,17.46,0.0001307648768923,0.1393011010052657
CE,H,2.05,0.503125876214555,0.0163555130046274
CE,I,17.19,0.00378712400942,0.1371469602680708
CE,J,6.46,0.0396995660296327,0.0515398117121429
CE,K,13.05,0.001661885376756,0.1041168022977501
CE,L,4.93,0.0129980415757499,0.0393330142013722
CE,M,11.2,0.0044120456271701,0.0893569490984522
CE,N,5.33,0.0417802728634336,0.0425243338120312
CE,O,4.98,0.078308144867511,0.0397319291527046
CE,P,10.86,0.0152149294739049,0.086644327429392
CE,Q,15.83,0.0040194689472811,0.1262964735918302
CE,R,22.42,0.0006738991530242,0.1788734641774373
CE,S,12.91,0.0062419486213251,0.1029998404340194
CE,T,21.88,0.0017050792905442,0.1745651827030477
CE,U,7.09,0.0344411357965257,0.0565661400989309
CE,V,47.74,0.0001127172912193,0.3808839955321526
CE,W,32.38,7.293964703416624e-05,0.2583373224828467
CE,X,21.62,3.844414020035468e-05,0.1724908249561193
CE,Y,5.5,0.04594084934573,0.0438806446465613
CE,Z,37.3,0.0003420480273702,0.2975905536939524
CE,AA,19.53,0.000547616250148,0.155816179990426
CE,AB,30.19,0.0002391395533652,0.2408648476144886
CE,AC,15.35,0.0045478432426633,0.1224668900590394
CE,AD,5.06,0.2966460000850576,0.0403701930748364
CE,AE,14.96,0.0021146162726644,0.1193553534386468
CE,AF,7.14,0.0489827513589858,0.0569650550502632
CE,AG,8.36,0.0738129580239565,0.0666985798627732
CE,AH,12.82,0.0047218949592292,0.1022817935216211
CE,AI,18.79,0.0022273071650524,0.1499122387107068
CE,AJ,6.31,0.0259585758022508,0.0503430668581458
CE,AK,2.64,0.1397024438673349,0.0210627094303494
CE,AL,23.09,0.0008072722539999,0.1842189245252912
CE,AM,5.13,0.0012910808844422,0.0409286740067017
CE,AN,6.0,0.0546177639853395,0.0478697941598851
CE,AO,14.23,0.0011947088552926,0.1135311951491941
CE,AP,1.12,0.0743436686197916,0.0089356949098452
CE,AQ,68.72,2.318098291952075e-06,0.5482687091112175
CE,AR,24.4,0.0010081803679939,0.1946704962501994
CE,AS,3.23,0.0727866622655254,0.0257699058560714
CE,AT,3.07,0.4788581764351169,0.0244933780118078
CE,AU,8.13,0.0006367057988179,0.0648635710866443
CE,AV,9.71,0.0065764951943705,0.0774692835487474
CE,AW,9.09,0.0103645391679034,0.0725227381522259
CE,AX,16.1,0.0118659272605545,0.128450614329025
CE,AY,4.81,0.1110073464286692,0.0383756183181745
CE,AZ,1.13,3.0926080810404546,0.0090154779001116
CE,BA,6.23,0.0516186600492362,0.049704802936014
CE,BB,7.19,0.0045408163580575,0.0573639700015956
CE,BC,6.46,0.0264436923581623,0.0515398117121429
CE,BD,19.79,0.0001129929952488,0.1578905377373544
CE,BE,14.43,0.0062624259591298,0.1151268549545237
CE,BF,3.93,0.1213857069908369,0.0313547151747247
CE,BG,6.13,0.0050693233501758,0.0489069730333492
CE,BH,9.03,0.0219547300759836,0.072044040210627
CE,BI,6.43,0.0152445183518536,0.0513004627413435
CE,BJ,10.05,0.0054309692726252,0.0801819052178075
CE,BK,6.05,0.016401435371749,0.0482687091112174
CE,BL,2.15,0.4492348510456103,0.0171533429072921
CE,BM,9.0,0.0007866697102194,0.0718046912398276
CE,BN,2.13,0.4913547846700268,0.0169937769267592
CE,BO,16.52,0.0021598227805108,0.131801499920217
CE,BP,7.38,0.0414277404649234,0.0588798468166586
CE,BQ,3.29,1.0409293578039336,0.0262486037976703
CE,BR,38.76,0.0001911726390592,0.3092388702728578
CE,BS,4.17,0.0291579802704598,0.0332695069411201
CE,BT,3.68,0.1328982545868285,0.0293601404180628
CE,BU,53.02,1.5172700605226457e-05,0.4230094143928514
CE,BV,18.39,0.0028240777291302,0.1467209191000478
CE,BW,1.12,0.4298019070095486,0.0089356949098452
CE,BX,5.94,0.0059505453863677,0.0473910962182862
CE,BY,20.26,0.0022569921669484,0.1616403382798787
CE,BZ,27.0,8.1670284160189e-05,0.215414073719483
CE,CA,14.71,0.02488979104621,0.117360778681985
CE,CB,26.76,6.922473510128601e-06,0.2134992819530876
CE,CC,6.84,0.0063473646939442,0.054571565342269
CE,CD,18.83,0.0006640893114615,0.1502313706717727
CE,CF,1.12,0.1586080593532985,0.0089356949098452
CE,CG,14.76,0.000272575873848,0.1177596936333173
CE,CH,4.1,0.125170178547822,0.0327110260092548
CE,CI,8.79,0.0039330639209829,0.0701292484442316
CE,CJ,43.86,4.045184042046436e-05,0.3499281953087602
CE,CK,7.32,0.0318491941785507,0.0584011488750598
CE,CL,11.13,0.0045189892002777,0.0887984681665868
CE,CM,8.69,0.0519461574713501,0.0693314185415669
CE,CN,17.04,0.0029488998109981,0.1359502154140737
CE,CO,16.27,0.0015039782644391,0.1298069251635551
CE,CP,3.39,0.0227988716765816,0.027046433700335
CE,CQ,3.84,0.1445676390329996,0.0306366682623264
CE,CR,15.14,0.0005818820276494,0.1207914472634434
CE,CS,6.29,0.0625219875257283,0.0501835008776128
CE,CT,8.91,0.0038883270830962,0.0710866443274294
CE,CU,4.28,0.226310003800065,0.0341471198340513
CE,CV,9.48,0.014576930401692,0.0756342747726184
CE,CW,42.92,5.006385819187604e-05,0.3424285942237115
CE,CX,23.86,2.176870784147164e-06,0.1903622147758097
CE,CY,32.44,0.0012595329883917,0.2588160204244454
CE,CZ,16.51,0.0039429719848098,0.1317217169299505
CE,DA,10.29,0.0123655170685054,0.0820966969842029
CE,DB,9.11,0.013780343667918,0.0726823041327588
CE,DC,18.81,0.0038320379442487,0.1500718046912398
CE,DD,7.4,0.0030297693914353,0.0590394127971916
CE,DE,16.91,0.0019163388925395,0.1349130365406095
CE,DF,4.19,0.0247595737141696,0.0334290729216531
CE,DG,29.03,0.0003820363382973,0.2316100207435774
CE,DH,8.02,0.011053107870045,0.0639859581937131
CE,DI,11.04,0.0054284390633341,0.0880804212541885
CE,DJ,7.89,0.0191967600568673,0.0629487793202489
CE,DK,8.25,0.0182620077798183,0.065820966969842
CE,DL,4.12,0.050601635362991,0.0328705919897877
CE,DM,11.9,0.0086482476691657,0.0949417584171054
CE,DN,3.01,0.1513191252028123,0.024014680070209
CE,DO,4.29,0.0719616658486122,0.0342269028243178
CE,DP,25.89,0.0011314393573297,0.2065581617999042
CE,DQ,7.86,0.0112460729856619,0.0627094303494495
CE,DR,3.08,0.1913966906278696,0.0245731610020743
CE,DS,21.26,7.81433218521924e-05,0.1696186373065262
CE,DT,12.13,0.0063086109489416,0.0967767671932344
CE,DU,5.75,0.0110981809493803,0.0458752194032232
CE,DV,4.56,0.0790862767637104,0.0363810435615126
CE,DW,9.95,0.0494426292019842,0.0793840753151428
CE,DX,52.68,0.0001076401064014,0.4202967927237913
CE,DY,12.3,0.0031544091874692,0.0981330780277644
CE,DZ,7.61,0.0178570153505149,0.0607148555927876
CE,EA,6.21,0.008719538090838,0.049545236955481
CE,EB,36.31,0.0001042991949561,0.2896920376575714
CE,EC,28.87,0.0001077998032498,0.2303334928993138
CE,ED,35.86,0.0004863998523703,0.28610180309558
CE,EE,5.43,0.1017054834988983,0.043322163714696
CE,EF,17.22,0.0013810962413062,0.1373863092388702
CE,EG,7.56,0.0187354713815538,0.0603159406414552
CE,EH,1.17,0.4348550640822721,0.0093346098611775
CE,EI,10.25,0.0297081042203714,0.081777565023137
CE,EJ,19.94,1.714296391347228e-05,0.1590872825913515
CE,EK,28.58,9.021148083447996e-05,0.228019786181586
